[22/9/23, 17:25:44] Maga: ‎Los mensajes y las llamadas están cifrados de extremo a extremo. Nadie fuera de este chat, ni siquiera WhatsApp, puede leerlos ni escucharlos.
[22/9/23, 17:25:44] Antonio Murillo Sevillano: https://maps.app.goo.gl/Tdrzv5EpChmwDpRx7?g_st=iw
[28/10/23, 1:59:49] Antonio Murillo Sevillano: No se no me preocupa lo de la desconfianza
[28/10/23, 1:59:54] Antonio Murillo Sevillano: Solo se me hace pesado a veces
[28/10/23, 2:00:09] Antonio Murillo Sevillano: Pero q dude tanto de mi es como q me distorsiona
‎[28/10/23, 2:00:11] Maga: ‎<adjunto: 00003242-AUDIO-2023-10-28-02-00-11.opus>
[28/10/23, 2:00:22] Antonio Murillo Sevillano: Tuve como 3 sueños de q la engañaba cuando las peleas tochas
[28/10/23, 2:00:42] Antonio Murillo Sevillano: En 3 noches
‎[28/10/23, 2:01:21] Maga: ‎<adjunto: 00003245-AUDIO-2023-10-28-02-01-21.opus>
‎[28/10/23, 2:01:44] Maga: ‎<adjunto: 00003246-AUDIO-2023-10-28-02-01-44.opus>
[28/10/23, 2:02:19] Antonio Murillo Sevillano: Es q no sabría explicarlo
[28/10/23, 2:02:27] Antonio Murillo Sevillano: Porque ya no siento la desconfianza
[28/10/23, 2:02:36] Antonio Murillo Sevillano: Tipo q ahora siento q confía mas
[28/10/23, 2:02:49] Antonio Murillo Sevillano: Pero simplemente que yo siento menos
[28/10/23, 2:02:55] Antonio Murillo Sevillano: Y la veo menos
[28/10/23, 2:02:59] Antonio Murillo Sevillano: Y me siento más raro con ella
[28/10/23, 2:03:06] Antonio Murillo Sevillano: Cuando vino era como si pero no
‎[28/10/23, 2:03:49] Maga: ‎<adjunto: 00003254-AUDIO-2023-10-28-02-03-49.opus>
[28/10/23, 2:04:18] Antonio Murillo Sevillano: No quiero hacerlo yo
[28/10/23, 2:04:21] Antonio Murillo Sevillano: Quiero aguantar
[28/10/23, 2:04:25] Antonio Murillo Sevillano: O que lo haga ella
‎[28/10/23, 2:04:29] Maga: ‎<adjunto: 00003258-AUDIO-2023-10-28-02-04-29.opus>
[28/10/23, 2:04:30] Antonio Murillo Sevillano: Pero no quiero ser yo quien acaba con esto
[28/10/23, 2:04:35] Antonio Murillo Sevillano: Me sentiría muy mal
[28/10/23, 2:05:05] Antonio Murillo Sevillano: O necesito tener una razón que me justifique a mi mismo el hacerlo
‎[28/10/23, 2:05:10] Maga: ‎<adjunto: 00003262-AUDIO-2023-10-28-02-05-10.opus>
‎[28/10/23, 2:06:05] Maga: ‎<adjunto: 00003263-AUDIO-2023-10-28-02-06-05.opus>
‎[28/10/23, 2:06:40] Maga: ‎<adjunto: 00003264-AUDIO-2023-10-28-02-06-40.opus>
[28/10/23, 2:07:03] Antonio Murillo Sevillano: Es q estoy intentando llevarlo al hospital
[28/10/23, 2:07:08] Antonio Murillo Sevillano: Pero es q no se si tengo esperanza
[28/10/23, 2:07:14] Antonio Murillo Sevillano: No se si me queda
[28/10/23, 2:07:21] Antonio Murillo Sevillano: Quiero tener esperanza pero es q me cuesta
[28/10/23, 2:07:27] Antonio Murillo Sevillano: Se lo dije cuando vino
‎[28/10/23, 2:07:37] Maga: ‎<adjunto: 00003270-AUDIO-2023-10-28-02-07-37.opus>
[28/10/23, 2:07:44] Antonio Murillo Sevillano: Pero pensaba q era porque Dps de pelear suelo estar apático y q necesitaba unos días
‎[28/10/23, 2:09:12] Maga: ‎<adjunto: 00003272-AUDIO-2023-10-28-02-09-12.opus>
[28/10/23, 2:09:55] Antonio Murillo Sevillano: No se
[28/10/23, 2:10:00] Antonio Murillo Sevillano: Voy a dejarlo seguir
[28/10/23, 2:10:04] Antonio Murillo Sevillano: A ver si mejora
[28/10/23, 2:10:10] Antonio Murillo Sevillano: Me voy a acostar ya
[28/10/23, 2:10:12] Antonio Murillo Sevillano: Q toy dead
‎[28/10/23, 2:10:14] Maga: ‎<adjunto: 00003278-AUDIO-2023-10-28-02-10-14.opus>
[28/10/23, 2:10:38] Antonio Murillo Sevillano: Quería hacer Vladimiro hoy q puedo pero voy a hacer solo mimir creo
[28/10/23, 2:10:50] Antonio Murillo Sevillano: Fue Ella tu o mutuo
[28/10/23, 2:11:00] Maga: Que?
‎[28/10/23, 2:11:52] Maga: ‎<adjunto: 00003282-AUDIO-2023-10-28-02-11-52.opus>
[28/10/23, 2:12:46] Antonio Murillo Sevillano: Q te dijo ella ?
‎[28/10/23, 2:12:47] Maga: ‎<adjunto: 00003284-AUDIO-2023-10-28-02-12-47.opus>
‎[28/10/23, 2:13:34] Maga: ‎<adjunto: 00003285-AUDIO-2023-10-28-02-13-34.opus>
[28/10/23, 2:14:44] Antonio Murillo Sevillano: Es q digo yo lo de no se y tengo q comprobarlo
[28/10/23, 2:14:53] Antonio Murillo Sevillano: Y lo de la cruz de Jesús se queda en anécdota
[28/10/23, 2:15:25] Antonio Murillo Sevillano: No te pondría mal verla en ig x ejemplo con otro
[28/10/23, 2:15:32] Maga: No
[28/10/23, 2:15:35] Antonio Murillo Sevillano: Y pensar en que podrías ser tu
[28/10/23, 2:15:40] Antonio Murillo Sevillano: Que te equivocaste
[28/10/23, 2:15:45] Antonio Murillo Sevillano: Que otro es feliz
[28/10/23, 2:15:55] Antonio Murillo Sevillano: Con Andrea quest por ejemplo
[28/10/23, 2:15:57] Antonio Murillo Sevillano: Q me la peka
‎[28/10/23, 2:15:58] Maga: ‎<adjunto: 00003295-AUDIO-2023-10-28-02-15-58.opus>
[28/10/23, 2:15:58] Antonio Murillo Sevillano: Pela
[28/10/23, 2:16:02] Antonio Murillo Sevillano: Pero lo he pensado a veces
‎[28/10/23, 2:16:27] Maga: ‎<adjunto: 00003298-AUDIO-2023-10-28-02-16-27.opus>
[28/10/23, 2:16:54] Antonio Murillo Sevillano: Vale que tengas superado
[28/10/23, 2:16:58] Antonio Murillo Sevillano: Pero no es como
[28/10/23, 2:17:07] Antonio Murillo Sevillano: Cuando estás echándole monedas a la tragaperras
[28/10/23, 2:17:12] Antonio Murillo Sevillano: No consigues na
[28/10/23, 2:17:15] Antonio Murillo Sevillano: Biene otro
[28/10/23, 2:17:21] Antonio Murillo Sevillano: Y lo ves ganar con tu tragaperras
[28/10/23, 2:17:31] Antonio Murillo Sevillano: Q has metido monedas como la q este bien caliente
‎[28/10/23, 2:17:43] Maga: ‎<adjunto: 00003306-AUDIO-2023-10-28-02-17-43.opus>
[28/10/23, 2:17:47] Antonio Murillo Sevillano: No lo ves como culpa tuya y oportunidad perdida ?
[28/10/23, 2:17:53] Maga: No
[28/10/23, 2:18:08] Antonio Murillo Sevillano: No se
[28/10/23, 2:18:15] Antonio Murillo Sevillano: Yo soy mucho de arrepentirme
[28/10/23, 2:18:29] Antonio Murillo Sevillano: De pensar que lo he hecho mal
[28/10/23, 2:18:46] Antonio Murillo Sevillano: Y que he tomado una mala decisión y que ma otra era la correcta
‎[28/10/23, 2:18:50] Maga: ‎<adjunto: 00003313-AUDIO-2023-10-28-02-18-50.opus>
[28/10/23, 2:19:02] Antonio Murillo Sevillano: Ya
‎[28/10/23, 2:19:08] Maga: ‎<adjunto: 00003315-AUDIO-2023-10-28-02-19-08.opus>
[28/10/23, 2:19:10] Antonio Murillo Sevillano: Si yo se lo q valgo
[28/10/23, 2:19:38] Antonio Murillo Sevillano: Q la cosa es ver reflejado en otro lo que tú has perdido
[28/10/23, 2:19:43] Antonio Murillo Sevillano: Y siempre habrá algn mejkr q tú
[28/10/23, 2:19:52] Antonio Murillo Sevillano: Por muy confiado q sea en mi mismo
[28/10/23, 2:20:03] Antonio Murillo Sevillano: Yo se q otro como yo no habrá nunca
[28/10/23, 2:20:14] Antonio Murillo Sevillano: Pero hay gente como ellos mismos que pueden ser mejor
‎[28/10/23, 2:20:15] Maga: ‎<adjunto: 00003322-AUDIO-2023-10-28-02-20-15.opus>
‎[28/10/23, 2:20:48] Maga: ‎<adjunto: 00003323-AUDIO-2023-10-28-02-20-48.opus>
[28/10/23, 2:22:56] Antonio Murillo Sevillano: Noje
[28/10/23, 2:22:58] Antonio Murillo Sevillano: Me voy a mimir ya
[28/10/23, 2:23:08] Antonio Murillo Sevillano: Porque darle vueltas en bucle a esto no ayuda ya
[28/10/23, 2:23:13] Antonio Murillo Sevillano: Mañana estaré mejor
[28/10/23, 2:23:23] Maga: Di que si
[28/10/23, 2:23:33] Antonio Murillo Sevillano: Grasias mano
‎[28/10/23, 2:23:40] Antonio Murillo Sevillano: ‎<adjunto: 00003330-STICKER-2023-10-28-02-23-40.webp>
[28/10/23, 2:24:27] Maga: Descansa guerrero
[28/10/23, 2:24:35] Maga: Como le diria belen a un ucraniano
[28/10/23, 2:24:48] Maga: Stay hard on the trenches✊🏼
‎[28/10/23, 2:25:20] Antonio Murillo Sevillano: ‎<adjunto: 00003334-STICKER-2023-10-28-02-25-20.webp>
[28/10/23, 2:25:23] Antonio Murillo Sevillano: Duro eso
[28/10/23, 10:43:27] Maga: Al gym
[28/10/23, 10:43:45] Maga: Q llevo 5 dias haciendo 2 horas y media de muay thai o de muay thai y bjj
[28/10/23, 10:44:02] Maga: Me estoy convirtiendo en un artista marcial mixto bien xulo
[28/10/23, 10:44:12] Maga: Ayer javi real se comio una piña de rigor
[28/10/23, 10:59:51] Antonio Murillo Sevillano: bof
[28/10/23, 10:59:56] Antonio Murillo Sevillano: yo estoy pitoso de meterme
[28/10/23, 11:00:02] Antonio Murillo Sevillano: ahi si q te voy a dar pal pelo
[28/10/23, 11:00:05] Antonio Murillo Sevillano: pero esta medio lejos de mi casa
[28/10/23, 11:00:16] Antonio Murillo Sevillano: me tendria q pillar tambn el abono transporte
[28/10/23, 11:00:35] Antonio Murillo Sevillano: son na mas 14
[28/10/23, 11:23:47] Antonio Murillo Sevillano: illo lo q me da un poco de coraje de ayer
[28/10/23, 11:23:55] Antonio Murillo Sevillano: q me he tenido q comer por orgullo
[28/10/23, 11:24:03] Antonio Murillo Sevillano: pq he aprendido a no decir lo primero q se me pasa
[28/10/23, 11:24:10] Antonio Murillo Sevillano: es q si hubiese sido al reves lo de maria
[28/10/23, 11:24:23] Antonio Murillo Sevillano: estaria yo ahora mismo saliendo en penitencia por las calles de krankovia
[28/10/23, 12:16:37] Antonio Murillo Sevillano: pq a las 12 y 20 dejaron de llegarle mensajes
[28/10/23, 12:16:48] Antonio Murillo Sevillano: y pensaba q tendria el movil apagado
[28/10/23, 12:17:03] Antonio Murillo Sevillano: y me ha dicho q no lo tenia apagado pero q no le llego na
[28/10/23, 12:17:35] Antonio Murillo Sevillano: y dps me ha dicho q se fue a las 5, pero me habló para decirme q ya estaba en casa a las 8 y media de la mañana
‎[28/10/23, 12:45:41] Maga: ‎<adjunto: 00003355-AUDIO-2023-10-28-12-45-41.opus>
[28/10/23, 12:46:30] Antonio Murillo Sevillano: Fuma bebe fumal torton ajedrez furvo
[28/10/23, 12:46:46] Maga: Bof entrenando como tyson fury
[28/10/23, 12:46:47] Antonio Murillo Sevillano: Ayer vino la ambulancia a mi edificio
[28/10/23, 12:46:51] Maga: Xq
[28/10/23, 12:46:53] Maga: Que paso
[28/10/23, 12:46:57] Antonio Murillo Sevillano: Porque un jipi se jodio echando un pulso
[28/10/23, 21:17:14] Antonio Murillo Sevillano: Alonso no puede ser más Fallona la vd
[28/10/23, 21:21:07] Antonio Murillo Sevillano: La voy a ver na más el día q me necesitaba
[29/10/23, 14:48:54] Maga: Xq
[29/10/23, 14:49:09] Maga: Que wapo el electrolunch
[29/10/23, 14:49:15] Maga: Voy a ir al siguiente
[29/10/23, 14:49:26] Antonio Murillo Sevillano: Si tenia pinta de tieso de cojones
[29/10/23, 14:50:23] Maga: Que va
[29/10/23, 14:50:29] Maga: Fue la polla
[29/10/23, 14:50:43] Maga: Estaba to petao
[29/10/23, 14:51:00] Antonio Murillo Sevillano: Pq
[29/10/23, 14:51:07] Maga: Donde se pone el carlos es el escenario chico
[29/10/23, 14:51:31] Maga: El ambiente estaba lleno y q fui con esta gente
[29/10/23, 14:51:39] Maga: La música estaba bien
[29/10/23, 14:51:50] Maga: Nose mejor que bodeguita
[29/10/23, 14:51:53] Maga: Y gratis
[29/10/23, 14:52:07] Antonio Murillo Sevillano: Puedes meter alcohol ?
[29/10/23, 14:52:19] Maga: No
[29/10/23, 14:52:28] Maga: Mamona q te crees que es
[29/10/23, 14:52:30] Antonio Murillo Sevillano: Tomces no es igual q la bodeguita
[29/10/23, 14:52:39] Maga: Q?
[29/10/23, 14:52:41] Antonio Murillo Sevillano: No sabía si había recinto
[29/10/23, 14:52:51] Maga: Es cerrao
[29/10/23, 14:52:52] Antonio Murillo Sevillano: A
[29/10/23, 14:52:56] Antonio Murillo Sevillano: Pensaba q era abierto
[29/10/23, 14:53:00] Maga: No no
[29/10/23, 14:53:08] Maga: Es el parque magallanes
[29/10/23, 14:53:09] Maga: Lir
[29/10/23, 14:53:11] Maga: Lit
[29/10/23, 14:53:34] Antonio Murillo Sevillano: No voy a decir q no mg porque no lo he probado
[29/10/23, 14:53:45] Antonio Murillo Sevillano: Pero pa mi es critical las luces y el alcohol
[29/10/23, 14:53:56] Antonio Murillo Sevillano: Allí a las 12 de la mañana estoy desubicado
[29/10/23, 14:54:22] Maga: No no a las 12 no estuve
[29/10/23, 14:54:26] Maga: Llegue a las 2
[29/10/23, 14:54:32] Maga: Pero llegas y no es a jierro
[29/10/23, 14:54:41] Maga: Te pones por alli
[29/10/23, 14:54:50] Maga: Te acercas al escenario
[29/10/23, 14:54:55] Maga: Miras el plan
[29/10/23, 14:54:57] Maga: Cervecita
[29/10/23, 14:55:03] Maga: De chill
[29/10/23, 14:55:08] Antonio Murillo Sevillano: Esta cara ?
[29/10/23, 14:55:12] Maga: Si
[29/10/23, 14:55:20] Maga: Pero como conducia me la sudó
[29/10/23, 14:55:21] Antonio Murillo Sevillano: Cuando es medio litro
[29/10/23, 14:55:26] Maga: No lo se
[29/10/23, 14:55:30] Maga: La normal 3
[29/10/23, 14:55:32] Antonio Murillo Sevillano: No bebiste na ?
[29/10/23, 14:55:46] Maga: Si pero no medio litro
[29/10/23, 14:55:57] Antonio Murillo Sevillano: Medio litro es calentamiento
[29/10/23, 14:56:12] Antonio Murillo Sevillano: Y era todo el rato la misma música o q
[29/10/23, 14:56:27] Maga: Tech
[29/10/23, 14:56:37] Maga: Diferentes estilos
[29/10/23, 14:56:55] Maga: Pero casi todo era tecno de to la vida
[29/10/23, 14:57:02] Maga: Estaba bastante bien
[29/10/23, 14:57:32] Maga: Al pol lo pelaron por pedirse un copa
[29/10/23, 14:57:41] Maga: Un peluquero bueno del centro
[29/10/23, 14:57:50] Maga: De los que cobra 15 por fade
[29/10/23, 14:58:03] Antonio Murillo Sevillano: Lo vi
[29/10/23, 14:58:11] Antonio Murillo Sevillano: Haberle dicho q tr hiciese un degradado
[29/10/23, 14:58:18] Antonio Murillo Sevillano: Solo por pedírsela ?
[29/10/23, 14:58:48] Maga: Si
[29/10/23, 14:59:07] Maga: Tenia que consumir y había una cola bastante larga
[29/10/23, 14:59:18] Maga: Pero lo pelaron de puta madre
[29/10/23, 15:00:01] Antonio Murillo Sevillano: Ta flama
[29/10/23, 20:28:36] Antonio Murillo Sevillano: Me siento raro
[29/10/23, 20:28:47] Antonio Murillo Sevillano: Me siento más desconectado en general de Sevilla
[29/10/23, 20:28:55] Antonio Murillo Sevillano: Pero eso es algo que doy por hecho que pasa
[29/10/23, 20:29:01] Antonio Murillo Sevillano: Pero también me siento más desconectado de maría
[29/10/23, 20:29:13] Antonio Murillo Sevillano: Y eso que ya arreglamos los problemas que teníamos
[29/10/23, 20:29:23] Antonio Murillo Sevillano: Pero aun así me siento raro
[29/10/23, 23:54:36] Antonio Murillo Sevillano: Lo he dejado con maría
[30/10/23, 0:32:58] Antonio Murillo Sevillano: Me agobio
[30/10/23, 0:33:01] Antonio Murillo Sevillano: No puedo
[30/10/23, 0:33:10] Antonio Murillo Sevillano: Me iba a dormir chill
[30/10/23, 0:33:17] Antonio Murillo Sevillano: Me he acordado de mañana y me he puesto triste
[30/10/23, 0:33:40] Antonio Murillo Sevillano: Porque todas las mañanas le decía algo y mañana no se lo voy a decir
[30/10/23, 0:33:55] Maga: Pues no pasa nada mano
[30/10/23, 0:34:03] Maga: Hay cosas que hacer
[30/10/23, 0:34:16] Maga: Invierte toda tu concentración en ti
[30/10/23, 0:36:26] Antonio Murillo Sevillano: No se maño
[30/10/23, 0:36:43] Antonio Murillo Sevillano: Todo el mundo dice q se está bien solo
[30/10/23, 0:36:51] Antonio Murillo Sevillano: Pero es q la vida no está echa para estar solo
[30/10/23, 0:37:10] Maga: Mano pero
[30/10/23, 0:37:16] Antonio Murillo Sevillano: Puedo estar centrado en mi y en más cosas
[30/10/23, 0:37:37] Antonio Murillo Sevillano: A mi la vida solo me parece triste
[30/10/23, 0:37:41] Maga: Tiene mas gracia que estas tan bien solo que solo por alguien que si merezca esa importancia decidas abandonar ese estado
[30/10/23, 0:37:42] Antonio Murillo Sevillano: Sin nadie con qn compartirla
[30/10/23, 0:37:52] Maga: Tienes amigos
[30/10/23, 0:37:55] Maga: Familia
[30/10/23, 0:38:02] Maga: No todo es tener parienta
[30/10/23, 0:38:09] Antonio Murillo Sevillano: Son diferentes formas del amor
[30/10/23, 0:38:16] Antonio Murillo Sevillano: Me parecen todas necesarias
[30/10/23, 0:38:24] Antonio Murillo Sevillano: Y son cada una diferentes
[30/10/23, 0:38:25] Maga: Si claro que lo son
[30/10/23, 0:38:43] Maga: Pero no tienes que tener pareja para estar feliz
[30/10/23, 0:38:47] Maga: Relájate
[30/10/23, 0:38:49] Antonio Murillo Sevillano: Weno me voy a dormir ya q mañana tengo puta clase y en vd me he quedado un poco menos rayado
[30/10/23, 0:38:50] Maga: Duermete
[30/10/23, 0:38:53] Antonio Murillo Sevillano: Ya
[30/10/23, 0:39:03] Antonio Murillo Sevillano: Pero es q siento como q tambn he perdido a una amiga
[30/10/23, 0:39:12] Maga: Eso es de lo mas feo
[30/10/23, 0:39:33] Antonio Murillo Sevillano: Hay cosas de mi q se van a morir hoy
[30/10/23, 0:39:40] Maga: Pero la única condición que tienes para ser su amigo es ser su pareja y ya has visto que no ha funcionado
[30/10/23, 0:39:40] Antonio Murillo Sevillano: Es un cuarto que se cierra
[30/10/23, 0:39:47] Antonio Murillo Sevillano: Evidentemente se abrirán más
[30/10/23, 0:39:56] Maga: No mueren
[30/10/23, 0:40:01] Antonio Murillo Sevillano: Pero este ya es una parte de mi q ahí se queda cerrado
[30/10/23, 0:40:04] Maga: Es experiencia que dejas atras
[30/10/23, 0:40:14] Maga: Pero no desvanece
[30/10/23, 0:40:20] Maga: Cada persona es distinta
[30/10/23, 0:40:38] Antonio Murillo Sevillano: Hay cosas que creo q si mueren
[30/10/23, 0:40:43] Antonio Murillo Sevillano: La relación
[30/10/23, 0:40:49] Antonio Murillo Sevillano: Q lleva consigo muchas cosas
[30/10/23, 0:40:54] Antonio Murillo Sevillano: Que desaparecerán
[30/10/23, 0:41:05] Antonio Murillo Sevillano: Pero Weno
[30/10/23, 0:41:07] Antonio Murillo Sevillano: No pasa na
[30/10/23, 0:41:14] Antonio Murillo Sevillano: Ya toy flama
[30/10/23, 0:41:22] Antonio Murillo Sevillano: A dormir q mañana hay puta clase
[30/10/23, 0:41:42] Antonio Murillo Sevillano: Gracias mano
[30/10/23, 10:00:26] Maga: Como estas
[30/10/23, 11:35:35] Antonio Murillo Sevillano: bastante normal
[30/10/23, 11:35:40] Antonio Murillo Sevillano: aunq un poco raro
[30/10/23, 11:35:41] Antonio Murillo Sevillano: sin mas
[30/10/23, 11:53:31] Maga: Apatico??
[30/10/23, 11:55:12] Antonio Murillo Sevillano: puede ser
[30/10/23, 11:55:52] Maga: Tienes cosas que hacer??
[30/10/23, 11:58:09] Antonio Murillo Sevillano: Si
[30/10/23, 11:58:16] Antonio Murillo Sevillano: vamos tengo clases y cosas q hacer
[30/10/23, 11:58:22] Antonio Murillo Sevillano: llevo toda la mañana hasiendo cosas
[30/10/23, 12:03:48] Maga: Keep grindin
[30/10/23, 15:13:08] Maga: Auswitz o como se escriba esta en cracow?
[30/10/23, 15:43:16] Antonio Murillo Sevillano: Si
[30/10/23, 15:43:19] Antonio Murillo Sevillano: Bueno está al lado
[30/10/23, 15:43:30] Antonio Murillo Sevillano: Pero la mayoría de gente q va allí se hospeda en krakow
[30/10/23, 15:44:10] Antonio Murillo Sevillano: Esta a 65 km
[30/10/23, 19:15:13] Antonio Murillo Sevillano: en un acto de locura transitoria
[30/10/23, 19:15:20] Antonio Murillo Sevillano: le he hablado a la suiza
[30/10/23, 19:16:21] Antonio Murillo Sevillano: es de las peor idea q he tenido lately
[30/10/23, 19:21:04] Antonio Murillo Sevillano: lo peor es q esta en la lista de mujeres que me odia
[30/10/23, 19:22:53] Maga: Malisima idea
[30/10/23, 19:22:54] Maga: La cd
[30/10/23, 19:22:57] Maga: Mas q na
[30/10/23, 19:23:03] Maga: Xq no vas a sacar na weno
[30/10/23, 19:23:13] Maga: Q cojones buscas con eso
[30/10/23, 19:23:27] Antonio Murillo Sevillano: Na ver como estaba
[30/10/23, 19:23:33] Antonio Murillo Sevillano: Pero stoy bloqueado x wasa
‎[30/10/23, 19:23:36] Antonio Murillo Sevillano: ‎<adjunto: 00003507-STICKER-2023-10-30-19-23-36.webp>
[30/10/23, 19:23:43] Maga: Buajajajajajajajaja
[30/10/23, 19:24:06] Antonio Murillo Sevillano: Estoy ahor mismo raro de cojones
[30/10/23, 19:24:12] Antonio Murillo Sevillano: Encima llevo toda la tarde en mi cuarto
[30/10/23, 19:24:20] Antonio Murillo Sevillano: Me voy a ir al gym y sauna
[30/10/23, 20:13:55] Antonio Murillo Sevillano: Tú de q vas mañana en jalowen
[30/10/23, 23:16:36] Maga: No tengo ni zorra
[30/10/23, 23:16:38] Maga: La verdad
[30/10/23, 23:16:45] Maga: Y tu?
[30/10/23, 23:34:32] Antonio Murillo Sevillano: ns la vd
[30/10/23, 23:34:35] Antonio Murillo Sevillano: de diablon
[30/10/23, 23:34:51] Antonio Murillo Sevillano: con una diadema de diablo
[30/10/23, 23:34:54] Antonio Murillo Sevillano: de negro y chuparla
[30/10/23, 23:34:55] Antonio Murillo Sevillano: o de nada
[30/10/23, 23:38:27] Maga: Ostia q wena
[30/10/23, 23:38:32] Maga: Voy a meterle a esa yo tambien
[30/10/23, 23:41:14] Maga: Hazte una foto
[30/10/23, 23:41:24] Maga: Como si estuvieses haciendotela conmigo
[30/10/23, 23:41:29] Maga: Yo hago lo mismo
[30/10/23, 23:41:31] Maga: Y la juntamos
[31/10/23, 0:03:44] Antonio Murillo Sevillano: flama
[31/10/23, 0:03:47] Antonio Murillo Sevillano: a ve donde compro yo eso
[31/10/23, 0:03:50] Antonio Murillo Sevillano: q aqui no hay chino
[31/10/23, 9:05:31] Antonio Murillo Sevillano: me parece de coña
[31/10/23, 9:05:35] Antonio Murillo Sevillano: q el polaco mio
[31/10/23, 9:05:43] Antonio Murillo Sevillano: se haya comprado los mismos zapatos q estaba mirando
[31/10/23, 9:05:50] Antonio Murillo Sevillano: vamos las reebok
[31/10/23, 9:35:05] Antonio Murillo Sevillano: A ti cuánto te costaron
[31/10/23, 9:36:36] Maga: 80 y algo
[31/10/23, 9:36:51] Maga: Xq eran una edicion polla
[31/10/23, 9:37:12] Maga: Q te ha dao con las reebok
[31/10/23, 9:44:31] Antonio Murillo Sevillano: Porque no tengo zapatos blancos
[31/10/23, 9:44:37] Antonio Murillo Sevillano: Solo negros
[31/10/23, 9:44:52] Maga: Yo tb
[31/10/23, 9:45:01] Maga: Bueno tengo las reebok
[31/10/23, 9:45:02] Antonio Murillo Sevillano: Y es el único q no es una clavada
[31/10/23, 9:45:06] Maga: Pero tan asi
‎[31/10/23, 9:45:23] Maga: ‎<adjunto: 00003544-STICKER-2023-10-31-09-45-23.webp>
[31/10/23, 9:45:39] Maga: Me quiero comprar las superstar negras
